city_A;city_B;POP_A;POP_B;CC_A;CC_B;distance;border_DUM;reg_border;FR_con;FR_int;EN_con;EN_int;CEAST;SOUTH;WEST;NORTH;col_en;col_fr;col_prop_fr;col_prop_en;fr_en_prop;en_fr_prop
Stuttgart;Geneva;1735;388;DE;CH;365.32401632735383;1;0;1;0;0;0;0;0;1;0;104.0;69.0;0.01148974540222851;0.009964553018895475;1.1530617961930516;0.8672562071708556
Stuttgart;Bydgoszcz;1735;383;DE;PL;785.3470412843197;1;1;0;0;0;0;1;0;1;0;3.0;0.0;0.0;0.0002874390293912156;;
Stuttgart;Basel;1735;381;DE;CH;180.30944785017448;1;0;0;0;0;0;0;0;1;0;237.0;99.0;0.016485286881458297;0.022707683321906036;0.7259783681039355;1.3774515108648995
Stuttgart;Kaunas;1735;379;DE;LT;1222.8807080363595;1;1;0;0;0;0;0;0;1;1;2.0;4.0;0.0006660721972306383;0.00019162601959414377;3.475896429103691;0.28769556872494734
Stuttgart;Brno;1735;376;DE;CZ;545.8669682715747;1;1;0;0;0;0;1;0;1;0;29.0;6.0;0.0009991082958459574;0.0027785772841150843;0.3595754926658991;2.7810571643411572
Stuttgart;Southampton;1735;376;DE;UK;796.3254045008675;1;0;0;0;1;0;0;0;1;0;10.0;2.0;0.00033303609861531913;0.0009581300979707188;0.3475896429103691;2.8769556872494735
Stuttgart;Lens;1735;374;DE;FR;494.08156644509955;1;0;1;0;0;0;0;0;1;0;4.0;6.0;0.0009991082958459574;0.00038325203918828754;2.6069223218277684;0.3835940916332631
Stuttgart;Augsburg;1735;371;DE;DE;134.39967065594797;0;0;0;0;0;0;0;0;1;0;208.0;53.0;0.008825456613305957;0.01992910603779095;0.4428425739002299;2.258138803576945
Stuttgart;Padua;1735;370;DE;IT;426.2132145083328;1;1;0;0;0;0;0;1;1;0;2.0;6.0;0.0009991082958459574;0.00019162601959414377;5.213844643655537;0.19179704581663154
Stuttgart;Ostrava;1735;365;DE;CZ;672.0463537686621;1;1;0;0;0;0;1;0;1;0;15.0;4.0;0.0006660721972306383;0.0014371951469560782;0.4634528572138255;2.157716765437105
Stuttgart;Las Palmas;1735;365;DE;ES;3076.0906463340148;1;1;0;0;0;0;0;1;1;0;2.0;0.0;0.0;0.00019162601959414377;;
Stuttgart;Constanta;1735;364;DE;RO;1570.851053447547;1;1;0;0;0;0;1;0;1;0;1.0;0.0;0.0;9.581300979707188e-05;;
Stuttgart;Castellammare di Stabia-Torre Annunziata;1735;362;DE;IT;987.102950048871;1;1;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;;
Stuttgart;Stoke;1735;359;DE;UK;924.2682973940917;1;0;0;0;1;0;0;0;1;0;11.0;1.0;0.00016651804930765957;0.0010539431077677907;0.15799529223198597;6.329302511948841
Stuttgart;Santa Cruz de Tenerife;1735;357;DE;ES;3093.875274939536;1;1;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;;
Stuttgart;Lublin;1735;354;DE;PL;995.8741991026131;1;1;0;0;0;0;1;0;1;0;5.0;2.0;0.00033303609861531913;0.0004790650489853594;0.6951792858207382;1.4384778436247367
Stuttgart;Cardiff;1735;353;DE;UK;932.2655531526983;1;0;0;0;1;0;0;0;1;0;12.0;2.0;0.00033303609861531913;0.0011497561175648624;0.28965803575864096;3.4523468246993674
Stuttgart;Iasi;1735;349;DE;RO;1382.0274113507471;1;1;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;;
Stuttgart;Plovdiv;1735;341;DE;BG;1416.6887951166104;1;1;0;0;0;0;1;0;1;0;13.0;2.0;0.00033303609861531913;0.0012455691273619343;0.2673766483925917;3.7400423934243148
Stuttgart;Bradford;1735;341;DE;UK;943.0287617105296;1;0;0;0;1;0;0;0;1;0;8.0;0.0;0.0;0.0007665040783765751;;
Stuttgart;Alicante;1735;339;DE;ES;1389.0733424077864;1;1;0;0;0;0;0;1;1;0;5.0;3.0;0.0004995541479229787;0.0004790650489853594;1.0427689287311073;0.9589852290831579
Stuttgart;Cluj-Napoca;1735;332;DE;RO;1100.6975185523138;1;1;0;0;0;0;1;0;1;0;17.0;9.0;0.0014986624437689363;0.0016288211665502219;0.9200902312333302;1.0868499262942453
Stuttgart;Granada;1735;330;DE;ES;1645.2310115704138;1;1;0;0;0;0;0;1;1;0;11.0;2.0;0.00033303609861531913;0.0010539431077677907;0.31599058446397194;3.1646512559744204
Stuttgart;Timisoara;1735;328;DE;RO;969.6260708651942;1;1;0;0;0;0;1;0;1;0;10.0;0.0;0.0;0.0009581300979707188;;
Stuttgart;Brescia;1735;327;DE;IT;369.69518956260305;1;1;0;0;0;0;0;1;1;0;6.0;3.0;0.0004995541479229787;0.0005748780587824312;0.868974107275923;1.1507822748997891
Stuttgart;Galati;1735;325;DE;RO;1472.3622013057154;1;1;0;0;0;0;1;0;1;0;1.0;0.0;0.0;9.581300979707188e-05;;
Stuttgart;Montpellier;1735;323;DE;FR;703.9248611431353;1;0;1;0;0;0;0;0;1;0;13.0;13.0;0.0021647346409995744;0.0012455691273619343;1.7379482145518457;0.5753911374498947
Stuttgart;Varna;1735;322;DE;BG;1569.1845530465228;1;1;0;0;0;0;1;0;1;0;7.0;1.0;0.00016651804930765957;0.0006706910685795031;0.2482783163645494;4.027737962149263
Stuttgart;Verona;1735;320;DE;IT;396.0250473969698;1;1;0;0;0;0;0;1;1;0;27.0;12.0;0.001998216591691915;0.002586951264520941;0.7724214286897091;1.294630059262263
Stuttgart;Busto Arsizio;1735;320;DE;IT;352.20101390738927;1;1;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;;
Stuttgart;Valladolid;1735;318;DE;ES;1342.4114613080399;1;1;0;0;0;0;0;1;1;0;3.0;0.0;0.0;0.0002874390293912156;;
Stuttgart;Eindhoven;1735;316;DE;NL;398.9385858226068;1;0;0;0;0;0;0;0;1;0;16.0;6.0;0.0009991082958459574;0.0015330081567531502;0.6517305804569421;1.5343763665330523
Stuttgart;Charleroi;1735;314;DE;BE;387.63659846817006;1;0;1;0;0;0;0;0;1;0;3.0;3.0;0.0004995541479229787;0.0002874390293912156;1.737948214551846;0.5753911374498946
Stuttgart;Cordoba;1735;314;DE;ES;1644.9889460899246;1;1;0;0;0;0;0;1;1;0;6.0;0.0;0.0;0.0005748780587824312;;
Stuttgart;A Coruna;1735;311;DE;ES;1479.066848560993;1;1;0;0;0;0;0;1;1;0;2.0;3.0;0.0004995541479229787;0.00019162601959414377;2.6069223218277684;0.3835940916332631
Stuttgart;Craiova;1735;311;DE;RO;1221.2879774867195;1;1;0;0;0;0;1;0;1;0;3.0;0.0;0.0;0.0002874390293912156;;
Stuttgart;Caserta;1735;308;DE;IT;946.4555824721989;1;1;0;0;0;0;0;1;1;0;3.0;0.0;0.0;0.0002874390293912156;;
Stuttgart;Coventry;1735;308;DE;UK;857.1018502357654;1;0;0;0;1;0;0;0;1;0;6.0;1.0;0.00016651804930765957;0.0005748780587824312;0.28965803575864096;3.4523468246993674
Stuttgart;Brasov;1735;307;DE;RO;1287.6947403757104;1;1;0;0;0;0;1;0;1;0;2.0;0.0;0.0;0.00019162601959414377;;
Stuttgart;Bonn;1735;306;DE;DE;264.35537286472834;0;0;0;0;0;0;0;0;1;0;166.0;56.0;0.009325010761228937;0.01590495962631393;0.5862957832223095;1.7056237288693303
Stuttgart;Valletta;1735;301;DE;MT;1489.7625584826203;1;1;0;0;0;0;0;1;1;0;1.0;1.0;0.00016651804930765957;9.581300979707188e-05;1.7379482145518454;0.5753911374498947
Stuttgart;Ghent;1735;300;DE;BE;466.3727201007;1;0;0;0;0;0;0;0;1;0;15.0;7.0;0.0011656263451536172;0.0014371951469560782;0.8110425001241948;1.2329810088212025
Stuttgart;Gdynia;1735;300;DE;PL;908.1647814358851;1;1;0;0;0;0;1;0;1;0;2.0;0.0;0.0;0.00019162601959414377;;
Vienna;Munich;1674;1647;AT;DE;357.1223754332047;1;0;0;0;0;0;0;0;1;0;2729.0;1327.0;0.22096945143126426;0.26147370373620915;0.8450924443790031;1.183302497438404
Vienna;Brussels;1674;1498;AT;BE;917.0780500649989;1;0;1;0;0;0;0;0;1;0;975.0;657.0;0.10940235839513235;0.09341768455214508;1.1711097199595515;0.8538909574028116
Vienna;Stockholm;1674;1479;AT;SE;1235.961316734936;1;1;0;0;0;0;0;0;1;1;551.0;238.0;0.03963129573522298;0.052792968398186604;0.7506926952147718;1.3321030114911427
Vienna;Frankfurt;1674;1462;AT;DE;599.0885077361083;1;0;0;0;0;0;0;0;1;0;1141.0;495.0;0.0824264344072915;0.10932264417845901;0.7539740282236317;1.326305631980464
Vienna;Cologne;1674;1398;AT;DE;744.797362248956;1;0;0;0;0;0;0;0;1;0;751.0;363.0;0.06044605189868042;0.07195557035760097;0.8400468733452996;1.1904097637048785
Vienna;Copenhagen;1674;1360;AT;DK;870.4131172149789;1;1;0;0;0;0;0;0;1;1;514.0;206.0;0.03430271815737788;0.049247887035694944;0.6965317747036581;1.435684682763329
Vienna;Valencia;1674;1318;AT;ES;1653.0295755063187;1;1;0;0;0;0;0;1;1;0;84.0;258.0;0.04296165672137617;0.008048292822954037;5.3379838018378125;0.18733664940229125
Vienna;Turin;1674;1309;AT;IT;751.6129414327992;1;1;0;0;0;0;0;1;1;0;301.0;220.0;0.03663397084768511;0.028839715948918637;1.2702611534930435;0.7872396926019012
Vienna;Glasgow;1674;1228;AT;UK;1637.2455601852503;1;0;0;0;1;0;0;0;1;0;147.0;42.0;0.006993758070921703;0.014084512440169566;0.49655663272909883;2.013868981074631
Vienna;Prague;1674;1175;AT;CZ;252.41397099559362;1;1;0;0;0;0;1;0;1;0;2658.0;1114.0;0.18550110692873276;0.25467098004061706;0.7283951508693589;1.3728811879190486
Vienna;Lyon;1674;1175;AT;FR;918.7291796566273;1;0;1;0;0;0;0;0;1;0;210.0;917.0;0.15269705121512384;0.020120732057385095;7.589040536876393;0.13176896277478503
Vienna;Sofia;1674;1174;AT;BG;815.5859769364771;1;1;0;0;0;0;1;0;1;0;301.0;104.0;0.017317877127996595;0.028839715948918637;0.6004870907421659;1.665314734350176
Vienna;Liverpool;1674;1170;AT;UK;1470.6262795243883;1;0;0;0;1;0;0;0;1;0;137.0;48.0;0.00799286636676766;0.013126382342198846;0.6089161627626904;1.6422622048049076
Vienna;Porto;1674;1163;AT;PT;2114.973511391185;1;1;0;0;0;0;0;1;1;0;78.0;38.0;0.006327685873691064;0.0074734147641716065;0.8466927199098736;1.1810660189760993
Vienna;Seville;1674;1082;AT;ES;2170.083098400317;1;1;0;0;0;0;0;1;1;0;98.0;66.0;0.010990191254305533;0.009389674960113044;1.1704549200043044;0.8543686586377222
Vienna;Dublin;1674;1070;AT;IE;1686.1756412302332;1;0;0;0;1;0;0;0;1;0;237.0;63.0;0.010490637106382553;0.022707683321906036;0.461986234247959;2.1645666599305557
Vienna;Helsinki;1674;1065;AT;FI;1440.3534096674155;1;1;0;0;0;0;0;0;1;1;238.0;90.0;0.014986624437689363;0.02280349633170311;0.6572073080238072;1.5215898968119435
Vienna;Amsterdam;1674;1052;AT;NL;939.373700133848;1;0;0;0;0;0;0;0;1;0;926.0;405.0;0.06743980996960214;0.08872284707208856;0.7601177396258073;1.3155856624163023
Vienna;Rotterdam;1674;1025;AT;NL;945.1493669508794;1;0;0;0;0;0;0;0;1;0;202.0;84.0;0.013987516141843405;0.019354227979008518;0.72271113872453;1.3836786876771274
Vienna;Dusseldorf;1674;1016;AT;DE;767.8701149493078;1;0;0;0;0;0;0;0;1;0;369.0;184.0;0.030639321072609367;0.03535500061511952;0.8666191638957715;1.1539094006467991
Vienna;Essen-Oberhausen;1674;986;AT;DE;763.1743524881496;1;0;0;0;0;0;0;0;1;0;138.0;38.0;0.006327685873691064;0.013222195351995918;0.4785654503838417;2.089578341265406
Vienna;Lille;1674;953;AT;FR;1000.3966058305698;1;0;1;0;0;0;0;0;1;0;69.0;66.0;0.010990191254305533;0.006611097675997959;1.6623852487017658;0.6015452800612533
Vienna;Lodz;1674;919;AT;PL;453.30146370922455;1;1;0;0;0;0;1;0;1;0;73.0;31.0;0.005162059528537447;0.006994349715186247;0.7380328034398249;1.3549533236723323
Vienna;Marseille;1674;862;AT;FR;1014.1002420280738;1;0;1;0;0;0;0;0;1;0;109.0;213.0;0.03546834450253149;0.010443618067880835;3.3961740339407624;0.29444898583116674
Vienna;Antwerp;1674;830;AT;BE;924.811989365389;1;0;0;0;0;0;0;0;1;0;286.0;162.0;0.026975923987840853;0.027402520801962555;0.9844322054454512;1.0158139833991966
Vienna;Bilbao;1674;822;AT;ES;1594.3395522200246;1;1;0;0;0;0;0;1;1;0;62.0;22.0;0.003663397084768511;0.005940406607418456;0.6166913019377518;1.6215568419042483
Vienna;Newcastle;1674;814;AT;UK;1450.684589695354;1;0;0;0;1;0;0;0;1;0;37.0;13.0;0.0021647346409995744;0.0035450813624916594;0.6106304537614593;1.6376516988958538
Vienna;Krakow;1674;807;AT;PL;331.2330203490916;1;1;0;0;0;0;1;0;1;0;553.0;227.0;0.03779959719283873;0.05298459441778075;0.7134073141107939;1.4017237841841041
Vienna;Bochum-Herne;1674;804;AT;DE;751.5389399954641;1;0;0;0;0;0;0;0;1;0;56.0;25.0;0.00416295123269149;0.005365528548636025;0.7758697386392169;1.2888761478877637
Vienna;Thessaloniki;1674;777;AT;GR;986.4974943702541;1;1;0;0;0;0;0;1;1;0;91.0;31.0;0.005162059528537447;0.00871898389153354;0.5920482928693103;1.6890514034819482
Vienna;Nuremberg;1674;769;AT;DE;412.61127614971286;1;0;0;0;0;0;0;0;1;0;339.0;183.0;0.030472803023301704;0.032480610321207366;0.9381844344040938;1.0658885005219358
Vienna;Riga;1674;764;AT;LV;1104.752890232108;1;1;0;0;0;0;0;0;1;1;141.0;48.0;0.00799286636676766;0.013509634381387135;0.5916419453793517;1.6902114662590657
Vienna;Duisburg;1674;758;AT;DE;777.8369379201504;1;0;0;0;0;0;0;0;1;0;40.0;8.0;0.0013321443944612765;0.0038325203918828754;0.3475896429103691;2.8769556872494735
Vienna;Dortmund;1674;750;AT;DE;737.6252937683442;1;0;0;0;0;0;0;0;1;0;130.0;53.0;0.008825456613305957;0.012455691273619344;0.7085481182403679;1.4113367522355904
Vienna;Hanover;1674;747;AT;DE;661.1690782789276;1;0;0;0;0;0;0;0;1;0;240.0;184.0;0.030639321072609367;0.02299512235129725;1.3324269644897486;0.7505101792824711
Vienna;Zurich;1674;718;AT;CH;594.7832286264262;1;0;0;0;0;0;0;0;1;0;1118.0;483.0;0.08042821781559958;0.10711894495312635;0.7508309370559407;1.3318577467266708
Vienna;Oslo;1674;712;AT;NO;1352.7499690948928;1;1;0;0;0;0;0;0;1;1;232.0;81.0;0.013487961993920427;0.022228618272920674;0.6067836438737049;1.64803387516513
Vienna;Bremen;1674;709;AT;DE;760.0244311993198;1;0;0;0;0;0;0;0;1;0;196.0;61.0;0.010157601007767235;0.018779349920226087;0.5408920463656256;1.8487977531176936
Vienna;Dresden;1674;697;AT;DE;368.6965993067796;1;0;0;0;0;0;0;0;1;0;973.0;448.0;0.0746000860898315;0.09322605853255093;0.8002063721677565;1.2496776266489895
Vienna;Sheffield;1674;693;AT;UK;1376.82521683477;1;0;0;0;1;0;0;0;1;0;39.0;7.0;0.0011656263451536172;0.0037367073820858032;0.3119394231246903;3.2057506229351267
Vienna;Palermo;1674;680;AT;IT;1146.839592628964;1;1;0;0;0;0;0;1;1;0;109.0;52.0;0.008658938563998297;0.010443618067880835;0.8291129096944585;1.206108345808433
Vienna;Poznan;1674;679;AT;PL;468.5044593876095;1;1;0;0;0;0;1;0;1;0;111.0;35.0;0.005828131725768085;0.010635244087474977;0.5480016892731046;1.8248118930553798
Vienna;Gelsenkirchen-Bottrop;1674;666;AT;DE;760.4837444989112;1;0;0;0;0;0;0;0;1;0;8.0;1.0;0.00016651804930765957;0.0007665040783765751;0.21724352681898068;4.603129099599157
Vienna;Bordeaux;1674;652;AT;FR;1350.6686854864247;1;0;1;0;0;0;0;0;1;0;102.0;500.0;0.0832590246538298;0.009772926999301332;8.519353992901205;0.11737979203977848
Vienna;Wroclaw;1674;634;AT;PL;325.68673242883455;1;1;0;0;0;0;1;0;1;0;158.0;44.0;0.007326794169537022;0.015138455547937356;0.4839855787359571;2.0661772662973488
Vienna;Gothenburg;1674;627;AT;SE;1093.8935907792193;1;1;0;0;0;0;0;0;1;1;87.0;28.0;0.004662505380614469;0.008335731852345254;0.5593396552580653;1.787822462790744
Vienna;Zaragoza;1674;615;AT;ES;1540.5449671437955;1;1;0;0;0;0;0;1;1;0;13.0;26.0;0.004329469281999149;0.0012455691273619343;3.4758964291036913;0.28769556872494734
Vienna;Genoa;1674;611;AT;IT;713.2613231523324;1;1;0;0;0;0;0;1;1;0;165.0;154.0;0.025643779593379577;0.01580914661651686;1.6220850002483893;0.6164905044106014
Vienna;Catania;1674;602;AT;IT;1191.3469740855573;1;1;0;0;0;0;0;1;1;0;27.0;12.0;0.001998216591691915;0.002586951264520941;0.7724214286897091;1.294630059262263
Vienna;The Hague;1674;589;AT;NL;963.088967154986;1;0;0;0;0;0;0;0;1;0;222.0;135.0;0.022479936656534045;0.021270488174949954;1.0568604007409874;0.9461987593620488
Vienna;Toulouse;1674;588;AT;FR;1264.0799981821729;1;0;1;0;0;0;0;0;1;0;76.0;169.0;0.02814155033299447;0.007281788744577462;3.8646480034113417;0.25875577778811826
Vienna;Bristol;1674;568;AT;UK;1406.5024331873872;1;0;0;0;1;0;0;0;1;0;72.0;15.0;0.002497770739614894;0.006898536705389175;0.36207254469830125;2.7618774597594937
Vienna;Vilnius;1674;554;AT;LT;949.0638010535118;1;1;0;0;0;0;0;0;1;1;91.0;39.0;0.006494203922998724;0.00871898389153354;0.7448349490936483;1.3425793207164205
Vienna;Saarbrucken;1674;552;AT;DE;699.0768324368795;1;0;0;0;0;0;0;0;1;0;62.0;23.0;0.003829915134076171;0.005940406607418456;0.6447227247531042;1.551054370517107
Vienna;Malaga;1674;543;AT;ES;2117.8100534670775;1;1;0;0;0;0;0;1;1;0;21.0;7.0;0.0011656263451536172;0.002012073205738509;0.579316071517282;1.7261734123496835
Vienna;Nantes;1674;536;AT;FR;1346.6755771069843;1;0;1;0;0;0;0;0;1;0;32.0;93.0;0.01548617858561234;0.0030660163135063003;5.050911998541301;0.1979840472945874
Vienna;Leeds;1674;534;AT;UK;1395.2929224322731;1;0;0;0;1;0;0;0;1;0;69.0;11.0;0.0018316985423842554;0.006611097675997959;0.277064208116961;3.6092716803675198
Vienna;Nottingham;1674;532;AT;UK;1343.5808925159804;1;0;0;0;1;0;0;0;1;0;35.0;9.0;0.0014986624437689363;0.003353455342897516;0.4469009694561889;2.237632201194035
Vienna;Florence;1674;525;AT;IT;632.3162061183262;1;1;0;0;0;0;0;1;1;0;552.0;320.0;0.05328577577845106;0.05288878140798367;1.0075062113344033;0.9925497121010682
Vienna;Gdansk;1674;519;AT;PL;701.1245490283541;1;1;0;0;0;0;1;0;1;0;49.0;15.0;0.002497770739614894;0.004694837480056522;0.5320249636383202;1.879611049002989
Vienna;Leipzig;1674;516;AT;DE;451.13467858305006;1;0;0;0;0;0;0;0;1;0;961.0;444.0;0.07393401389260086;0.09207630241498607;0.8029646277429965;1.2453848718228573
Vienna;Mannheim;1674;508;AT;DE;597.2465567512587;1;0;0;0;0;0;0;0;1;0;235.0;99.0;0.016485286881458297;0.022516057302311893;0.7321569074069477;1.365827447482073
Vienna;Belfast;1674;501;AT;UK;1695.663955583255;1;0;0;0;1;0;0;0;1;0;33.0;3.0;0.0004995541479229787;0.003161829323303372;0.15799529223198597;6.329302511948841
Vienna;Portsmouth;1674;500;AT;UK;1292.4260286543856;1;0;0;0;1;0;0;0;1;0;14.0;6.0;0.0009991082958459574;0.0013413821371590063;0.7448349490936481;1.342579320716421
Vienna;Venice;1674;483;AT;IT;436.57418483586633;1;1;0;0;0;0;0;1;1;0;1079.0;784.0;0.1305501506572051;0.10338223757104055;1.2627909177095895;0.7918967312607605
Vienna;Edinburgh;1674;478;AT;UK;1584.2312883792204;1;0;0;0;1;0;0;0;1;0;367.0;19.0;0.003163842936845532;0.035163374595525376;0.0899755206443735;11.114134076005858
Vienna;Murcia;1674;476;AT;ES;1811.9393504503923;1;1;0;0;0;0;0;1;1;0;14.0;1.0;0.00016651804930765957;0.0013413821371590063;0.1241391581822747;8.055475924298525
Vienna;Nice;1674;472;AT;FR;865.735958101532;1;0;1;0;0;0;0;0;1;0;153.0;191.0;0.03180494741776298;0.014659390498951997;2.1695954835255065;0.4609154137687638
Vienna;Liege;1674;451;AT;BE;827.88362515949;1;0;1;0;0;0;0;0;1;0;61.0;95.0;0.01581921468422766;0.005844593597621384;2.706640662006973;0.3694616777309849
Vienna;Bratislava;1674;444;AT;SK;55.628356670313195;1;1;0;0;0;0;1;0;1;0;488.0;187.0;0.03113887522053234;0.04675674878097107;0.6659760576253999;1.5015554816874255
Vienna;Leicester;1674;442;AT;UK;1332.5782040288204;1;0;0;0;1;0;0;0;1;0;25.0;4.0;0.0006660721972306383;0.002395325244926797;0.2780717143282953;3.5961946090618415
Vienna;Karlsruhe;1674;440;AT;DE;594.169575899989;1;0;0;0;0;0;0;0;1;0;222.0;85.0;0.014154034191151063;0.021270488174949954;0.6654306226887698;1.5027862648691364
Vienna;Bergamo;1674;438;AT;IT;582.4906652010254;1;1;0;0;0;0;0;1;1;0;40.0;24.0;0.00399643318338383;0.0038325203918828754;1.0427689287311073;0.9589852290831579
Vienna;Palma de Mallorca;1674;433;AT;ES;1456.477420959731;1;1;0;0;0;0;0;1;1;0;13.0;11.0;0.0018316985423842554;0.0012455691273619343;1.4705715661592542;0.6800077078953299
Vienna;Bologna;1674;432;AT;IT;566.714375025127;1;1;0;0;0;0;0;1;1;0;291.0;157.0;0.026143333741302555;0.027881585850947917;0.937655909569209;1.0664893057192313
Vienna;Bielefeld;1674;419;AT;DE;702.1207017102145;1;0;0;0;0;0;0;0;1;0;49.0;10.0;0.0016651804930765957;0.004694837480056522;0.3546833090922134;2.819416573504484
Vienna;Rouen;1674;419;AT;FR;1127.9132767698736;1;0;1;0;0;0;0;0;1;0;30.0;74.0;0.012322335648766808;0.0028743902939121564;4.286938929227886;0.2332666773445519
Vienna;Strasbourg;1674;417;AT;FR;639.7176575669035;1;0;1;0;0;0;0;0;1;0;259.0;256.0;0.04262862062276085;0.024815569537441618;1.7178175402520173;0.5821340023418856
Vienna;Tallinn;1674;416;AT;EE;1359.8280093034207;1;1;0;0;0;0;0;0;1;1;60.0;20.0;0.0033303609861531913;0.005748780587824313;0.5793160715172818;1.7261734123496841
Vienna;Szczecin;1674;416;AT;PL;595.0946832013296;1;1;0;0;0;0;1;0;1;0;22.0;3.0;0.0004995541479229787;0.0021078862155355814;0.23699293834797894;4.219535007965894
Vienna;Grenoble;1674;415;AT;FR;880.0729652898705;1;0;1;0;0;0;0;0;1;0;48.0;649.0;0.10807021400067107;0.00459902447025945;23.49850815091975;0.04255589306254998
Vienna;Bari;1674;411;AT;IT;788.5850942491027;1;1;0;0;0;0;0;1;1;0;30.0;13.0;0.0021647346409995744;0.0028743902939121564;0.7531108929724665;1.327825701807449
Vienna;Toulon;1674;410;AT;FR;990.3229908194345;1;0;1;0;0;0;0;0;1;0;10.0;51.0;0.00849242051469064;0.0009581300979707188;8.863535894214413;0.11282179165684209
Vienna;Brighton;1674;410;AT;UK;1226.9074093973807;1;0;0;0;1;0;0;0;1;0;50.0;14.0;0.0023312526903072344;0.004790650489853594;0.4866255000745169;2.0549683480353376
Vienna;Darmstadt;1674;407;AT;DE;593.5773429113802;1;0;0;0;0;0;0;0;1;0;176.0;86.0;0.014320552240458723;0.01686308972428465;0.8492246957469246;1.177544653385831
Vienna;Wuppertal;1674;395;AT;DE;743.9698623402061;1;0;0;0;0;0;0;0;1;0;43.0;12.0;0.001998216591691915;0.0041199594212740906;0.4850088040609802;2.061818242528789
Vienna;Utrecht;1674;390;AT;NL;912.1353617708846;1;0;0;0;0;0;0;0;1;0;117.0;53.0;0.008825456613305957;0.011210122146257408;0.7872756869337422;1.2702030770120314
Vienna;Bournemouth;1674;390;AT;UK;1345.5495634052434;1;0;0;0;1;0;0;0;1;0;12.0;4.0;0.0006660721972306383;0.0011497561175648624;0.5793160715172819;1.7261734123496837
Vienna;Middlesbrough;1674;389;AT;UK;1406.6953715099037;1;0;0;0;1;0;0;0;1;0;2.0;0.0;0.0;0.00019162601959414377;;
Vienna;Geneva;1674;388;AT;CH;806.2795590979532;1;0;1;0;0;0;0;0;1;0;654.0;559.0;0.0930835895629817;0.06266170840728501;1.4854939632025714;0.6731767511488929
Vienna;Bydgoszcz;1674;383;AT;PL;558.6190929334034;1;1;0;0;0;0;1;0;1;0;30.0;9.0;0.0014986624437689363;0.0028743902939121564;0.5213844643655537;1.9179704581663153
Vienna;Basel;1674;381;AT;CH;661.1353646474489;1;0;0;0;0;0;0;0;1;0;424.0;285.0;0.04745764405268298;0.040624716153958476;1.1681963234605568;0.8560204992237028
Vienna;Kaunas;1674;379;AT;LT;912.4094615001326;1;1;0;0;0;0;0;0;1;1;20.0;8.0;0.0013321443944612765;0.0019162601959414377;0.6951792858207382;1.4384778436247367
Vienna;Brno;1674;376;AT;CZ;110.45255410317695;1;1;0;0;0;0;1;0;1;0;406.0;152.0;0.025310743494764257;0.03890008197761118;0.6506604153001985;1.5369000118727447
Vienna;Southampton;1674;376;AT;UK;1316.763933106301;1;0;0;0;1;0;0;0;1;0;27.0;8.0;0.0013321443944612765;0.002586951264520941;0.5149476191264728;1.9419450888933945
Vienna;Lens;1674;374;AT;FR;1013.4083284447298;1;0;1;0;0;0;0;0;1;0;5.0;17.0;0.002830806838230213;0.0004790650489853594;5.909023929476276;0.1692326874852631
Vienna;Augsburg;1674;371;AT;DE;407.25703075453947;1;0;0;0;0;0;0;0;1;0;197.0;126.0;0.020981274212765105;0.01887516293002316;1.1115810915407744;0.8996194768065813
Vienna;Padua;1674;370;AT;IT;463.4986106752701;1;1;0;0;0;0;0;1;1;0;149.0;72.0;0.01198929955015149;0.01427613845976371;0.8398139023337778;1.190739992778254
Vienna;Ostrava;1674;365;AT;CZ;228.28906498688423;1;1;0;0;0;0;1;0;1;0;61.0;13.0;0.0021647346409995744;0.005844593597621384;0.37038240637990155;2.6999122603418133
Vienna;Las Palmas;1674;365;AT;ES;3492.832438470882;1;1;0;0;0;0;0;1;1;0;14.0;0.0;0.0;0.0013413821371590063;;
Vienna;Constanta;1674;364;AT;RO;1042.0971502672774;1;1;0;0;0;0;1;0;1;0;12.0;10.0;0.0016651804930765957;0.0011497561175648624;1.448290178793205;0.6904693649398734
Vienna;Castellammare di Stabia-Torre Annunziata;1674;362;AT;IT;845.5121095584865;1;1;0;0;0;0;0;1;1;0;1.0;0.0;0.0;9.581300979707188e-05;;
Vienna;Stoke;1674;359;AT;UK;1410.219119002501;1;0;0;0;1;0;0;0;1;0;6.0;3.0;0.0004995541479229787;0.0005748780587824312;0.868974107275923;1.1507822748997891
Vienna;Santa Cruz de Tenerife;1674;357;AT;ES;3519.7514635681687;1;1;0;0;0;0;0;1;1;0;3.0;1.0;0.00016651804930765957;0.0002874390293912156;0.5793160715172819;1.7261734123496837
Vienna;Lublin;1674;354;AT;PL;559.2773244799939;1;1;0;0;0;0;1;0;1;0;56.0;22.0;0.003663397084768511;0.005365528548636025;0.6827653700025109;1.4646319862360953
Vienna;Cardiff;1674;353;AT;UK;1447.470232009769;1;0;0;0;1;0;0;0;1;0;37.0;7.0;0.0011656263451536172;0.0035450813624916594;0.32880101356386277;3.0413531550922994
